CustomerSeason,Product.Group,Item.Family,Category.Group,Product.Category,Gender,Fabrication,Shell.Fabric,Product.COO,Shell.Fabric.Unit.Cost,Shell.YY,Fabric.Cost,Trim.Cost,Artwork.Cost,Wash.Cost,CM.Cost,Other.Cost
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,CAMBODIA,60.564,17.43,50.26812,22.05,0,0,17.01,-9.03
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,60/40 CTN/POLY 40S/1 INTERLOCK 195GM/M2  W/O PEACH,CAMBODIA,60.564,17.43,50.26812,22.05,0,0,17.01,-9.072
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.4825,16.59,46.991175,10.08,0,0,18.9,-2.52
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.4825,16.59,46.991175,10.08,0,0,18.9,-2.52
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.4825,19.614,55.556655,12.39,0,0,18.9,-0.84
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.4825,19.614,55.556655,12.39,0,0,18.9,-0.84
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.56902,16.8,47.655216,10.584,0,0,23.184,-3.003
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.56902,16.8,47.655216,10.584,0,0,23.184,-3.003
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.56902,19.95,56.590569,12.6,0,0,23.184,-1.155
SP15,,,,,Men,,60/40 CTN/POLY 20S/1 JSY 190GM/M2,,59.56902,19.95,56.590569,12.6,0,0,23.184,-1.155
SP15,,,,,Men,,"100% POLY 200D/192F JACQUARD 180GM/M2 W/WICKING,EASY CARE
REPEAT 1-1/8''",,64.4574,15.75,48.34305,29.4,0,0,22.68,-2.31
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,"100% POLY 150D/144F JACQUARD 185GM/M2 W/WICKING,EASY CARE (White )
REPEAR 1''",CAMBODIA,65.5389,16.044,50.0717196,29.4,0,0,22.68,-5.67
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,"100% POLY 150D/144F JACQUARD 185GM/M2 W/WICKING,EASY CARE (White )
REPEAR 1''",CAMBODIA,65.5389,19.95,62.261955,28.434,0,0,22.764,-3.57
SP15,,,,,Men,,"100% POLY 200D/192F JACQUARD 170GM/M2 W/WICKING,EASY CARE",,113.5575,15.75,85.168125,31.5,0,0,22.68,-12.705
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,65/35 POLY/CTN 20S/1 FEEDER STRIPE PIQUE 215GM/M2,VIETNAM,70.9464,18.69,63.142296,29.4,0,0,24.045,-3.15
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 
200 G/M2
Costing based on meeting min
#634- hem hold with side seam matched

TIER 1",VIETNAM,79.8,15.12,57.456,16.38,0,0,35.28,-4.2
SP15,,,,,Women,,"95/5 RAYON/SPX JERSEY 200 G/M2 +220gm2
Remove back yoke
change to 1/4"" BN inside tape

TIER 1",,79.8,17.535,66.633,13.02,0,0,36.12,-18.48
SP15,,,,,Women,,"95/5 RAYON/SPX JSY 220 G/M2
New White

TIER 1",,62.16,25.62,75.8352,10.5,0,0,44.1,-3.78
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 220 G/M2
New White

TIER 1",JORDAN,62.16,26.04,77.0784,13.02,0,0,44.52,-3.675
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 220 G/M2
New White

TIER 1",JORDAN,62.16,31.185,92.3076,13.23,0,0,45.15,0
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 POLY/SPAN

YMC-9838 PATTERN - placement print
w/o elastic on bottom
AVG cost per 220gm2 and 240gm2
TIER 1

SLEEVE LENGTH: ELBOW-3/4
HPS: 26",JORDAN,96.6,23.1,106.26,13.02,0,0,31.5,-3.78
SP15,,,,,Women,,"95/5 POLY/SPAN
220G/M2
YMC-9838 PATTERN- allover print

TIER 1

TOTAL PLUS PROGRAM is 68k",,96.6,25.83,118.818,13.23,0,0,31.5,-9.87
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 200 G/M2

TIER 1",JORDAN,79.8,14.7,55.86,13.02,0,0,34.86,0
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,61.95,18.9,55.755,10.5,0,0,29.61,0
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,71.4,20.265,68.901,10.5,0,0,29.61,-2.73
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,61.95,27.93,82.3935,10.5,0,0,29.61,-9.66
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,71.4,28.56,97.104,10.5,0,0,29.61,-12.495
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,61.95,21,61.95,13.86,0,0,29.4,-6.93
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,71.4,21,71.4,13.86,0,0,29.4,-2.31
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,61.95,31.5,92.925,10.5,0,0,26.25,-7.14
SP15,,,,,Women,,100% CTN INTERLOCK 240 GM/M2,,71.4,31.5,107.1,10.5,0,0,26.25,-6.93
SP15,,,,,Women,,"90/10 CTN/SPDX JSY 280G/M2
FOR  NEW WHITE",,70.35,24.36,81.606,22.47,0,0,42.42,-5.46
SP15,,,,,Women,,"90/10 CTN/SPDX JSY 280G/M2
FOR  NEW WHITE",,70.35,33.18,111.153,19.74,0,0,42.42,0
SP15,,,,,Women,,"96/4 CTN/SPX JSY 260 G/M2

H120CY",,92.19,31.92,140.1288,19.74,0,0,42.42,0
SP15,,,,,Women,,3/4 SLV TEXTURE SCOOP,,105,15.75,78.75,10.29,0,0,23.1,-2.31
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,3/4 SLV WOVEN PKY HENLEY,PHILIPPINES,57.33,15.918,43.45614,16.38,0,0,31.71,-1.68
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,3/4 SLV WOVEN PKY HENLEY,PHILIPPINES,78.96,18.27,68.6952,16.38,0,0,27.72,-8.4
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,3/4 SLV WOVEN PKY HENLEY,PHILIPPINES,67.2,17.766,56.8512,16.38,0,0,36.96,-8.19
SP15,,,,,Women,,3/4 SLV WOVEN PKY HENLEY,,57.33,19.425,53.03025,17.43,0,0,32.97,0
SP15,,,,,Women,,3/4 SLV WOVEN PKY HENLEY,,78.96,21.21,79.7496,17.43,0,0,28.98,-5.88
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,TIERED FRONT SCOOP NECK,PHILIPPINES,74.34,19.32,68.3928,11.13,0,0,27.3,0
SP15,,,,,Women,,LACE APPLIQUE SS TEE,,63.42,13.65,41.223,37.59,0,0,25.2,0
SP15,,,,,Women,,LACE APPLIQUE SS TEE,,63.42,17.85,53.907,44.31,0,0,26.25,-5.46
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,55.65,15.96,42.294,10.71,0,0,17.01,-9.45
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,76.86,15.12,55.3392,10.71,0,0,17.01,-11.13
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,66.99,16.653,53.12307,10.71,0,0,19.95,-11.13
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,55.65,14.7,38.955,8.82,0,0,17.01,-7.77
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,76.86,16.17,59.1822,9.66,0,0,19.95,0
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,76.86,17.22,63.0252,11.55,0,0,17.85,-5.88
SP15,,,,,Women,,ELBOW SLV BALLET NECK,,66.99,18.9,60.291,11.55,0,0,20.79,-6.93
SP15,,,,,Women,,SS PLEATED SCOOP,,0,0,0,2.31,0,0,0,0
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,SS PLEATED SCOOP,PHILIPPINES,74.34,16.38,57.9852,10.71,0,0,23.52,0
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,SS PLEATED SCOOP,PHILIPPINES,74.34,12.18,43.1172,10.29,0,0,21.21,0
SP15,,,,,Women,,"96/4 CTN/SPX BABY PIQUE 215 G/M2    TIER 1
#358A +160%",,65.9715,15.099,47.4335085,55.44,0,0,21,-18.9
SP15,,Apparel,Tops,T-Shirt,Women,KNIT,"96/4 CTN/SPX BABY PIQUE 215 G/M2    TIER 1
PTN#352B, F (no legs& yellow body) +10% ",CAMBODIA,65.9715,15.099,47.4335085,65.94,0,0,21,-18.9
SU15,,Apparel,Tops,T-Shirt,Women,KNIT,100CTN jersey 160gsm,PHILIPPINES,57.75,4.83,13.2825,89.25,0,0,27.72,-13.65
SU15,,Apparel,Tops,T-Shirt,Women,KNIT,100CTN jersey 160gsm,PHILIPPINES,57.75,4.2,11.55,83.79,0,0,27.72,-4.2
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,Rayon95/Spandex5 jersey 200gsm,VIETNAM,62.16,14.7,43.512,33.39,0,0,31.5,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"INNER: 58/39/3 COTTON/POLY/SPAN, 150gm2

OUTER:95/5 Rayon/SPX, 200gm2

LINING: 100% POL,Y 90GM2

TIER 1",PHILIPPINES,54.6,17.22,44.772,35.49,0,0,38.43,-3.15
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% COTTON 1X1 RIB 200GM/M2 
BASE STYLE  = WBCR250039 (BASE RQST # 00225101)
407A/B/C/D
white ground soft pigment pnt
remove decorative placet and button",VIETNAM,78.96,13.02,48.9552,14.7,0,0,26.25,-10.08
SU15,,Apparel,Tops,T-Shirt,Women,KNIT,"100% COTTON 1X1 RIB 200GM/M2 
BASE STYLE  = WBCR250039 (BASE RQST # 00225101)
#319 - Y/D stipe
remove decorative placet and button",VIETNAM,67.2,13.02,41.664,16.17,0,0,27.3,-7.35
SU15,,,,,Women,,"100% COTTON CTN 1X1 RIB 200 G/M2

TIER 1",,0,0,0,2.31,0,0,0,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% COTTON CTN 1X1 RIB 200 G/M2

TIER 1",VIETNAM,0,0,0,2.31,0,0,0,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JERSEY 200G/M2

BASE STYLE: WCBT250081
BASE REQUEST NO: 00223667",PHILIPPINES,74.34,11.76,41.6304,10.29,0,0,21,0
SU15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 200 G/M2

BASE STYLE: WCBP250090
BASE REQUEST NO: 00223709",PHILIPPINES,0,0,0,2.31,0,0,0,0
SU15,,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 200G/M2

BASE STYLE: WCBR250045PR
BASE REQUEST NO: 00223723",PHILIPPINES,74.34,12.6,44.604,10.29,0,0,16.8,-1.26
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Fabrication: (Body) 100% Poly chiffon mesh 65g/m2
(Inner) 100% poly triple mesh, as per CB130101C
Print",PHILIPPINES,40.95,26.88,52.416,24.36,0,0,26.25,-5.46
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT," (Inner) 100% Poly triple mesh, 85g/m2
(Mesh Quality) 100% Poly Chiffon Mesh 65g/m2",PHILIPPINES,40.95,29.19,56.9205,25.41,0,0,27.3,-1.47
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JERSEY 200 G/M2

*ANKLE LENGTH

BASE STYLE: WCBR259099
BASE REQUEST NO: 00223664",VIETNAM,79.8,27.72,105.336,14.07,0,0,46.62,-12.81
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JERSEY 200 G/M2

*ANKLE LENGTH

BASE STYLE: WCBR259099
BASE REQUEST NO: 00223664",VIETNAM,60.06,28.35,81.081,14.07,0,0,47.67,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPX JSY 200G/M2

BASE STYLE: WCBP250092
BASE REQUEST NO: 00223699",JORDAN,79.8,17.85,67.83,13.23,0,0,43.68,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 poly/spandex texture 220gm/m2 SOLID
YMC-9838",VIETNAM,70.2703587,21,70.2703587,13.02,0,0,31.5,-10.71
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 poly/spandex texture 220gm/m2 PRINTED
YMC-9838",VIETNAM,90.3,21,90.3,13.02,0,0,28.35,-17.85
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 poly/spandex texture 220gm/m2 PRINTED
YMC-9838",JORDAN,90.3,19.95,85.785,13.02,0,0,28.35,-15.33
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 poly/spandex texture 220gm/m2 SOLID
YMC-9838",JORDAN,70.2703587,26.25,87.83794837,13.23,0,0,28.35,-10.5
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 poly/spandex texture 220gm/m2 PRINTED
YMC-9838",JORDAN,90.3,26.25,112.875,13.23,0,0,28.35,-25.41
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"

95/5 RAYON/SPX JSY 200 G/M2",JORDAN,79.8,12.6,47.88,13.02,0,0,35.7,-9.24
SU15,KNIT,Apparel,Bottoms,Pants,Women,KNIT,"FOR NEW WHITE
SKIRT -
100 CTN INTERLOCK 220 G/M2
WAISTBAND-
95/5 CTN/SPDX 2X2 RIB 245G/M2
SHORT FABRIC:
100% CTN JSY-170G/M2",VIETNAM,69.72,11.13,36.9516,47.46,0,0,34.86,0
SU15,,,,,Women,,"EMBROIDERY #SU5CBW327 - ANCHOR TOSS PATTERN

SKIRT-
95/5 CTN/SPDX PK-220G/M2

WAISTBAND-
95/5 CTN/SPDX 2X2 RIB 245G/M2

SHORT FABRIC: 
100% CTN JSY-170G/M2
",,278.04,11.13,147.3612,48.51,0,0,34.86,0
SU15,,,,,Women,,"REACTIVE PRINT PATTERN #SU5CBW607 - CONFETTI FLOWERS

SKIRT-
95/5 CTN/SPDX PK-220G/M2

WAISTBAND: 
95/5 CTN/SPDX 2X2 RIB 245G/M2

SHORT FABRIC:
100% CTN JSY-170G/M2
",,108.36,10.29,53.0964,48.51,0,0,34.86,0
SU15,KNIT,Apparel,Bottoms,Pants,Women,KNIT,"FOR NEW WHITE
SKIRT -
100 CTN INTERLOCK 220 G/M2
WAISTBAND-
95/5 CTN/SPDX 2X2 RIB 245G/M2
SHORT FABRIC:
100% CTN JSY-170G/M2",VIETNAM,69.72,7.56,25.0992,74.13,0,0,34.86,0
SU15,KNIT,Apparel,Bottoms,Pants,Women,KNIT,"FOR NEW WHITE

BODY & WB INSET-
100% CTN INTERLOCK 220 G/M2

WAISTBAND: 
95/5 CTN/SPDX 2X2 RIB 245G/M2",VIETNAM,69.72,17.01,56.4732,20.37,0,0,36.75,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"96/4 CTN/SPX BABY PIQUE 215 G/M2   ;  New White 220G/M2 
TIER 1",CAMBODIA,65.9715,10.71,33.645465,26.67,0,0,21,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"96/4 CTN/SPX BABY PIQUE 220 G/M2    
TIER 1
PTN #352A Flamingo +140% (w/ tummy)",CAMBODIA,65.9715,10.92,34.30518,61.95,0,0,21,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"96/4 CTN/SPX BABY PIQUE 215 G/M2   ;  New White 220G/M2 
TIER 1",CAMBODIA,0,0,0,0,0,0,0,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"96/4 CTN/SPX BABY PIQUE 220 G/M2    
TIER 1
PTN #352A Flamingo +140% (w/ tummy)",CAMBODIA,0,0,0,0,0,0,0,0
SU15,,Apparel,Tops,T-Shirt,Women,KNIT,"60/40 CTN/MODAL JSY 170 G/M2

BASE STYLE: WCBP250009
BASE REQUEST NO: 00224052",CAMBODIA,0,0,0,1.89,0,0,0,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% COTTON JERSEY 160GM/M2,CAMBODIA,0,0,0,0,0,0,0,0
SU15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"BASE STYLE NUMBER: WCBR250009
BASE REQUEST NO: 00225238

60/40 CTN/MODAL JSY 160G/M2",CAMBODIA,0,0,0,1.89,0,0,0,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 POLYESTER/SPX, RAYER KNIT JERSEY
135D + 20D, 24GG, 230 G/M2
MILL REF#: YMC-9916
Bulk order cost",JORDAN,75.6,26.25,94.5,13.02,0,0,39.27,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"RAYON/SPAN JSY
BASE REQUEST# 00234660",VIETNAM,78.75,15.75,59.0625,12.39,0,0,28.35,-18.06
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"RAYON/SPAN JSY
BASE REQUEST# 00234660",VIETNAM,60.48,16.065,46.2672,12.39,0,0,28.35,-11.13
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Rayon/Span Jsy
Print Version",JORDAN,79.8,17.745,67.431,13.23,0,0,34.44,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"LS10310-26
65/35 POLY/RAYON 280G/M2
1-WAY CUT, PATTERN SHOULD FACE DOWN
NO LINING
BASE REQUEST# 00234625",JORDAN,78.75,18.9,70.875,13.02,0,0,37.59,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"LS10310-26
65/35 POLY/RAYON 280G/M2
1-WAY CUT, PATTERN SHOULD FACE DOWN
NO LINING
BASE REQUEST# 00234625",JORDAN,78.75,24.15,90.5625,13.23,0,0,37.38,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"LS10310-26
65/35 POLY/RAYON 280G/M2

NO LINING
BASE REQUEST# 00234625",JORDAN,78.75,18.48,69.3,13.23,0,0,38.22,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"TIER 1
92/8 Poly/Span ITY, 220g/m2, 
as per S'15 WCBR250058

Print
Projected Units - 235,000 units

Base Request #",JORDAN,88.2,18.9,79.38,13.02,0,0,31.5,-6.09
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Knit Jacquard
Fabrication - 92/8 Poly/span ITY, 220 g/m2 
as per S'15WCBR250058",JORDAN,88.2,17.01,71.442,13.23,0,0,34.02,-4.2
FA15,,,,,Women,,"92/8 poly/span ITY, 220 g/m2 as per S'15 WCBR250058
",,88.2,17.22,72.324,13.02,0,0,31.29,0
FA15,,,,,Women,,"Fabrication - 92/8 Poly/Span ITY, 220g/m2, as per S'15 WCBR250058
Print Version",,88.2,15.75,66.15,13.02,0,0,34.65,0
FA15,,,,,Women,,"TIER 1
92/8 Poly/Span ITY, 220g/m2, 
as per S'15 WCBR250058

Solid
",,84,18.9,75.6,12.39,0,0,31.5,-6.09
FA15,,,,,Women,,"CTN/POLY/SPANDEX 57/38/5 jersey 250gsm
True H cost",,71.4,16.8,57.12,14.49,0,0,18.69,0
FA15,,,,,Women,,"100% ctn 1x1 Rib 200g/m2 (Body)
Trim: 100% CTN POPLIN 40'S
(hidden zipper placket)
#362 feeder stripe",,65.1,15.12,46.872,22.26,0,0,28.56,-1.68
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% ctn 1x1 Rib 200g/m2 (Body)
Trim: 100% CTN POPLIN 40'S
(hidden zipper placket)
#361 dye ground discharge pnt",VIETNAM,72.45,14.7,50.715,22.26,0,0,25.2,-0.63
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% ctn 1x1 Rib 26S/1200g/m2 (Body)
Trim: 100% CTN POPLIN 133X72/40X40 3.6oz
#361 dye ground discharge pnt",VIETNAM,72.45,14.7,50.715,26.04,0,0,25.2,-4.83
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100 CTN 1X1 RIB 220G/M2
solid(PRISTINE bump up)",PHILIPPINES,52.92,16.758,42.23016,14.7,0,0,16.8,-0.84
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100 CTN 1X1 RIB 200 G/M2
aw 207 dye ground reactive print ",PHILIPPINES,69.72,15.54,51.5928,12.6,0,0,16.8,-2.31
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40 CTN/POLY 1X1 RIB 200 G/M2
aw 358C hthr stripe",PHILIPPINES,92.61,19.299,85.10859,12.6,0,0,19.95,0
FA15,,,,,Women,,"60/40 CTN/POLY 1X1 RIB 200 G/M2
aw 358C hthr stripe",,92.61,19.299,85.10859,12.6,0,0,19.95,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,95/5 RAYON/SPX JERSEY 200 G/M2,PHILIPPINES,80.22,13.65,52.143,10.29,0,0,21,-6.72
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,95/5 RAYON/SPX JERSEY 200 G/M2,PHILIPPINES,80.22,13.02,49.7364,8.4,0,0,21,-2.94
FA15,,,,,Women,,"100% Cotton 1X1 Rib 200G/M2

PTN# 452B,623B/C/D 
dye ground discharge print",,72.45,14.7,50.715,10.71,0,0,12.6,-5.04
FA15,,,,,Women,,"Fabrication (Body) 95/5 Rayon/Spandex Jsy 200g/m2 
(Neck) 100% Poly crinkle Chiffon, 3.3oz/yd2
#368 placement cut",,80.22,16.8,64.176,12.39,0,0,16.8,0
FA15,,,,,Women,,95/5 RAYON/SPX JERSEY 200 G/M2,,0,20.58,78.6156,10.71,0,0,38.22,-0.42
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"(Body) CVC 60/40 CTN/POLY QUILTED-290G/M2 REF#GG-QLTRL1128-HC-1201-14
(Side Panels) 60/40 CTN/POLY 290gm2 REF#GG-QLTSQR1128-EA1A-1201-14
    (Pocket) CVC 60/40 CTN/POLY JSY-150G/M2 ERF#GG-SJS150-1201-14      

front and back panel ""random""",VIETNAM,0,13.44,51.2064,68.88,0,0,52.08,-34.1964
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"(Body) CVC 60/40 CTN/POLY QUILTED-290G/M2 REF#GG-QLTRL1128-HC-1201-14
(Side Panels) 60/40 CTN/POLY 290gm2 REF#GG-QLTSQR1128-EA1A-1201-14
    (Pocket) CVC 60/40 CTN/POLY JSY-150G/M2 ERF#GG-SJS150-1201-14      

front and back panel ""random""",VIETNAM,0,14.91,56.8071,83.79,0,0,52.08,-33.7071
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"(Body) CVC 60/40 CTN/POLY QUILTED-290G/M
(Side Panels) CVC 60/40 CTN/POLY QUILTED 290G/M2                                              
(Pocket) CVC 60/40 CTN/POLY JSY-150G/M2
SMOKE HTHR & DK TEA HTHR
front and back panel ""random""",VIETNAM,0,14.91,60.6837,100.17,0,0,52.08,-36.5337
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"(Body) CVC 60/40 CTN/POLY QUILTED-290G/M
(Side Panels) CVC 60/40 CTN/POLY QUILTED 290G/M2                                              
(Pocket) CVC 60/40 CTN/POLY JSY-150G/M2

front and back panel ""random""",VIETNAM,0,13.23,50.4063,90.72,0,0,52.08,-41.7963
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"(Body) CVC 60/40 CTN/POLY QUILTED-290G/M
(Side Panels) CVC 60/40 CTN/POLY QUILTED 290G/M2                                              
(Pocket) CVC 60/40 CTN/POLY JSY-150G/M2
SMOKE HTHR & DK TEA HTHR
front and back panel ""random""",VIETNAM,0,13.23,53.8461,103.32,0,0,52.08,-35.9961
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% Ctn 1X1 RIB 220 g/m2
New White/Pristine",VIETNAM,57.54,16.8,46.032,11.34,0,0,9.66,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% Ctn 1X1 RIB 200 g/m2
ART#362A/C/I, #451C/G/W ( REACTIVE )",VIETNAM,87.15,15.225,63.18375,11.34,0,0,9.66,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60% Cotton 40% polyester 1x1 Rib 200gm 
12.59"" 
ART#309A/B/C",VIETNAM,98.7,17.808,83.6976,11.34,0,0,9.66,0
FA15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95% Cttn 5% Spdx 30s/1 + 20D 190gm 
Lace Pattern ",VIETNAM,82.95,12.726,50.2677,4.83,0,0,10.08,65.1
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Knit Jacquard -92/8 Poly/Span ITY, 220g/m2,(100D+30D) as per S'15 WCBR250058",VIETNAM,88.2,18.9,79.38,13.02,0,0,31.5,-6.09
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Knit Jacquard -92/8 Poly/Span ITY, 220g/m2,(100D+30D) as per S'15 WCBR250058",VIETNAM,84,18.9,75.6,13.02,0,0,31.5,-6.09
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Knit Jacquard -92/8 Poly/Span ITY, 220g/m2, as per S'15 WCBR250058",JORDAN,88.2,17.01,71.442,13.23,0,0,34.02,-4.2
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"92/8 POLYESTER/SPX, RAYER KNIT JERSEY
(100D+30D), 230 G/M2
MILL REF#: YMC-9916
Bulk order cost",JORDAN,75.6,32.55,117.18,13.23,0,0,38.85,0
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"
Fabrication - 95/5 RAYON/SPANDEX JSY 200G/M2

'Plus' exclusive style
",PHILIPPINES,83.37,23.73,94.2081,14.91,0,0,31.5,0
HO15,,,,,Women,,"
Fabrication - 95/5 RAYON/SPANDEX JSY 200G/M2(30's+30D)
Print
",,60.48,18.165,52.3152,12.39,0,0,25.62,0
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"
Fabrication - 95/5 RAYON/SPANDEX JSY 200G/M2(30's+30D)
Print
",PHILIPPINES,80.22,18.165,69.3903,12.39,0,0,25.62,-7.35
HO15,,,,,Women,,"79%Cotton 17%Polyester 4%Spandex 240 g/m2
(40's+50D/48F+32's+30D)",,0,26.25,82.6875,16.59,0,0,28.77,0
HO15,,,,,Women,,"79%Cotton 17%Polyester 4%Spandex 240 g/m2
(40's+50D/48F+32's+30D)
MD MINERAL H B20",,0,26.25,104.475,16.59,0,0,28.77,-1.89
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"MAIN:100% cotton interlock, 40's/1, 225 gm2, 
TRIM: Poly/rayon/spandex 67/32/1 ottoman,280gm2",PHILIPPINES,0,21,67.2,10.71,0,0,58.8,-15.33
HO15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"Fabrication - Bin qun quality, imitate DH150109 (Darkher) 54/44/2 Ctn/Polt/ Metallic 220 g/m2 (6slub+21's+32's)
Jacquard
With Zipper #3 Hem with self turn back
Yarn Dye",PHILIPPINES,94.92,25.977,117.41604,23.52,0,0,26.88,0
